tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
	This study	Michipicoten Island	SS1-5	SS1	SS1-5a	SS1-5a:LP-DIR-T	hargrave 2016-02-16 12:47:20	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	773	623	K		1	HT	u	3.2	279.1	l	g	-4.0	5.2	5	100
	This study	Michipicoten Island	SS1-6	SS1	SS1-6a	SS1-6a:LP-DIR-T	hargrave 2016-02-16 12:49:12	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	1.9	124.5	l	g	11.4	3.6	13	-1
	This study	Michipicoten Island	SS1-6	SS1	SS1-6a	SS1-6a:LP-DIR-T	hargrave 2016-02-16 12:49:12	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	1.9	276.8	l	g	14.2	3.6	13	0
	This study	Michipicoten Island	SS1-6	SS1	SS1-6a	SS1-6a:LP-DIR-T	hargrave 2016-02-16 12:49:12	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	1.9	275.4	l	g	-1.5	3.6	13	100
	This study	Michipicoten Island	SS1-7	SS1	SS1-7a	SS1-7a:LP-DIR-T	hargrave 2016-02-16 12:51:04	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	1.7	178.1	l	g	8.2	6.7	11	-1
	This study	Michipicoten Island	SS1-7	SS1	SS1-7a	SS1-7a:LP-DIR-T	hargrave 2016-02-16 12:51:04	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	1.7	278.3	l	g	17.2	6.7	11	0
	This study	Michipicoten Island	SS1-7	SS1	SS1-7a	SS1-7a:LP-DIR-T	hargrave 2016-02-16 12:51:04	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	1.7	276.1	l	g	1.7	6.7	11	100
	This study	Michipicoten Island	SS1-8	SS1	SS1-8a	SS1-8a:LP-DIR-T	hargrave 2016-02-16 12:52:52	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	2.8	253.0	l	g	16.2	5.9	12	-1
	This study	Michipicoten Island	SS1-8	SS1	SS1-8a	SS1-8a:LP-DIR-T	hargrave 2016-02-16 12:52:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	2.8	272.0	l	g	17.8	5.9	12	0
	This study	Michipicoten Island	SS1-8	SS1	SS1-8a	SS1-8a:LP-DIR-T	hargrave 2016-02-16 12:52:52	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	2.8	270.2	l	g	1.1	5.9	12	100
	This study	Michipicoten Island	SS10-1	SS10	SS10-1a	SS10-1a:LP-DIR-T	hargrave 2016-02-16 14:56:04	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	0.7	231.9	l	g	-7.1	1.6	13	-1
	This study	Michipicoten Island	SS10-1	SS10	SS10-1a	SS10-1a:LP-DIR-T	hargrave 2016-02-16 14:56:04	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	0.7	299.1	l	g	2.2	1.6	13	0
	This study	Michipicoten Island	SS10-1	SS10	SS10-1a	SS10-1a:LP-DIR-T	hargrave 2016-02-16 14:56:04	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	0.7	299.9	l	g	-7.3	1.6	13	100
	This study	Michipicoten Island	SS10-2	SS10	SS10-2a	SS10-2a:LP-DIR-T	hargrave 2016-02-16 14:57:44	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	1.9	185.3	l	g	-4.0	1.4	13	-1
	This study	Michipicoten Island	SS10-2	SS10	SS10-2a	SS10-2a:LP-DIR-T	hargrave 2016-02-16 14:57:44	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	1.9	299.9	l	g	9.0	1.4	13	0
	This study	Michipicoten Island	SS10-2	SS10	SS10-2a	SS10-2a:LP-DIR-T	hargrave 2016-02-16 14:57:44	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	1.9	298.6	l	g	-0.6	1.4	13	100
	This study	Michipicoten Island	SS10-3	SS10	SS10-3a	SS10-3a:LP-DIR-T	hargrave 2016-02-16 14:59:22	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	0.6	327.3	l	g	25.0	1.7	12	-1
	This study	Michipicoten Island	SS10-3	SS10	SS10-3a	SS10-3a:LP-DIR-T	hargrave 2016-02-16 14:59:22	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	0.6	297.3	l	g	3.5	1.7	12	0
	This study	Michipicoten Island	SS10-3	SS10	SS10-3a	SS10-3a:LP-DIR-T	hargrave 2016-02-16 14:59:22	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	0.6	297.8	l	g	-6.6	1.7	12	100
	This study	Michipicoten Island	SS10-4	SS10	SS10-4a	SS10-4a:LP-DIR-T	hargrave 2016-02-16 15:00:57	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	0.8	341.0	l	g	32.8	1.5	12	-1
	This study	Michipicoten Island	SS10-4	SS10	SS10-4a	SS10-4a:LP-DIR-T	hargrave 2016-02-16 15:00:57	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	0.8	299.5	l	g	5.0	1.5	12	0
	This study	Michipicoten Island	SS10-4	SS10	SS10-4a	SS10-4a:LP-DIR-T	hargrave 2016-02-16 15:00:57	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	0.8	299.4	l	g	-4.5	1.5	12	100
	This study	Michipicoten Island	SS10-5	SS10	SS10-5a	SS10-5a:LP-DIR-T	hargrave 2016-02-16 15:02:34	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	1.1	228.4	l	g	2.0	1.3	13	-1
	This study	Michipicoten Island	SS10-5	SS10	SS10-5a	SS10-5a:LP-DIR-T	hargrave 2016-02-16 15:02:34	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	1.1	294.5	l	g	9.2	1.3	13	0
	This study	Michipicoten Island	SS10-5	SS10	SS10-5a	SS10-5a:LP-DIR-T	hargrave 2016-02-16 15:02:34	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	1.1	293.5	l	g	-1.9	1.3	13	100
	This study	Michipicoten Island	SS10-6	SS10	SS10-6a	SS10-6a:LP-DIR-T	hargrave 2016-02-16 15:04:26	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	0.9	221.9	l	g	-5.0	1.9	13	-1
	This study	Michipicoten Island	SS10-6	SS10	SS10-6a	SS10-6a:LP-DIR-T	hargrave 2016-02-16 15:04:26	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	0.9	295.8	l	g	6.1	1.9	13	0
	This study	Michipicoten Island	SS10-6	SS10	SS10-6a	SS10-6a:LP-DIR-T	hargrave 2016-02-16 15:04:26	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	0.9	295.5	l	g	-4.5	1.9	13	100
	This study	Michipicoten Island	SS10-7	SS10	SS10-7a	SS10-7a:LP-DIR-T	hargrave 2016-02-16 15:07:31	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	0.5	203.5	l	g	-28.6	1.3	13	-1
	This study	Michipicoten Island	SS10-7	SS10	SS10-7a	SS10-7a:LP-DIR-T	hargrave 2016-02-16 15:07:31	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	0.5	290.2	l	g	13.4	1.3	13	0
	This study	Michipicoten Island	SS10-7	SS10	SS10-7a	SS10-7a:LP-DIR-T	hargrave 2016-02-16 15:07:31	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	0.5	288.3	l	g	0.9	1.3	13	100
	This study	Michipicoten Island	SS10-8	SS10	SS10-8a	SS10-8a:LP-DIR-T	hargrave 2016-02-16 15:09:10	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	2.0	218.2	l	g	6.3	1.5	11	-1
	This study	Michipicoten Island	SS10-8	SS10	SS10-8a	SS10-8a:LP-DIR-T	hargrave 2016-02-16 15:09:10	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	2.0	300.7	l	g	11.0	1.5	11	0
	This study	Michipicoten Island	SS10-8	SS10	SS10-8a	SS10-8a:LP-DIR-T	hargrave 2016-02-16 15:09:10	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	2.0	298.7	l	g	1.5	1.5	11	100
	This study	Michipicoten Island	SS11-1	SS11	SS11-1a	SS11-1a:LP-DIR-T	hargrave 2016-02-16 15:10:52	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	0.7	13.6	l	g	21.9	2.1	11	-1
	This study	Michipicoten Island	SS11-1	SS11	SS11-1a	SS11-1a:LP-DIR-T	hargrave 2016-02-16 15:10:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	0.7	295.5	l	g	6.3	2.1	11	0
	This study	Michipicoten Island	SS11-1	SS11	SS11-1a	SS11-1a:LP-DIR-T	hargrave 2016-02-16 15:10:52	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	0.7	295.3	l	g	-4.5	2.1	11	100
	This study	Michipicoten Island	SS11-2	SS11	SS11-2a	SS11-2a:LP-DIR-T	hargrave 2016-02-16 15:12:40	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	3.9	117.0	l	g	0.2	3.1	11	-1
	This study	Michipicoten Island	SS11-2	SS11	SS11-2a	SS11-2a:LP-DIR-T	hargrave 2016-02-16 15:12:40	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	3.9	301.4	l	g	10.0	3.1	11	0
	This study	Michipicoten Island	SS11-2	SS11	SS11-2a	SS11-2a:LP-DIR-T	hargrave 2016-02-16 15:12:40	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	3.9	299.7	l	g	0.8	3.1	11	100
	This study	Michipicoten Island	SS11-3	SS11	SS11-3a	SS11-3a:LP-DIR-T	hargrave 2016-02-16 16:15:02	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	4.0	61.8	l	g	39.7	3.5	12	-1
	This study	Michipicoten Island	SS11-3	SS11	SS11-3a	SS11-3a:LP-DIR-T	hargrave 2016-02-16 16:15:02	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	4.0	300.8	l	g	10.5	3.5	12	0
	This study	Michipicoten Island	SS11-3	SS11	SS11-3a	SS11-3a:LP-DIR-T	hargrave 2016-02-16 16:15:02	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	4.0	298.9	l	g	1.1	3.5	12	100
	This study	Michipicoten Island	SS11-4	SS11	SS11-4a	SS11-4a:LP-DIR-T	hargrave 2016-02-16 16:16:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	1.2	99.0	l	g	1.3	2.7	13	-1
	This study	Michipicoten Island	SS11-4	SS11	SS11-4a	SS11-4a:LP-DIR-T	hargrave 2016-02-16 16:16:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	1.2	297.6	l	g	2.1	2.7	13	0
	This study	Michipicoten Island	SS11-4	SS11	SS11-4a	SS11-4a:LP-DIR-T	hargrave 2016-02-16 16:16:53	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	1.2	298.5	l	g	-7.9	2.7	13	100
	This study	Michipicoten Island	SS11-5	SS11	SS11-5a	SS11-5a:LP-DIR-T	hargrave 2016-02-16 15:18:08	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	0.6	85.0	l	g	9.8	2.2	12	-1
	This study	Michipicoten Island	SS11-5	SS11	SS11-5a	SS11-5a:LP-DIR-T	hargrave 2016-02-16 15:18:08	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	0.6	296.7	l	g	8.2	2.2	12	0
	This study	Michipicoten Island	SS11-5	SS11	SS11-5a	SS11-5a:LP-DIR-T	hargrave 2016-02-16 15:18:08	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	0.6	295.8	l	g	-2.3	2.2	12	100
	This study	Michipicoten Island	SS11-6	SS11	SS11-6a	SS11-6a:LP-DIR-T	hargrave 2016-02-16 15:19:51	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	473	K		1	HT	u	1.2	108.4	l	g	-0.5	2.4	14	-1
	This study	Michipicoten Island	SS11-6	SS11	SS11-6a	SS11-6a:LP-DIR-T	hargrave 2016-02-16 15:19:51	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	473	K		1	HT	u	1.2	299.9	l	g	11.6	2.4	14	0
	This study	Michipicoten Island	SS11-6	SS11	SS11-6a	SS11-6a:LP-DIR-T	hargrave 2016-02-16 15:19:51	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	473	K		1	HT	u	1.2	297.9	l	g	1.9	2.4	14	100
	This study	Michipicoten Island	SS11-7	SS11	SS11-7a	SS11-7a:LP-DIR-T	hargrave 2016-02-16 15:21:30	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	473	K		1	HT	u	1.1	103.3	l	g	-2.8	3.2	14	-1
	This study	Michipicoten Island	SS11-7	SS11	SS11-7a	SS11-7a:LP-DIR-T	hargrave 2016-02-16 15:21:30	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	473	K		1	HT	u	1.1	297.6	l	g	9.9	3.2	14	0
	This study	Michipicoten Island	SS11-7	SS11	SS11-7a	SS11-7a:LP-DIR-T	hargrave 2016-02-16 15:21:30	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	473	K		1	HT	u	1.1	296.1	l	g	-0.4	3.2	14	100
	This study	Michipicoten Island	SS11-8	SS11	SS11-8a	SS11-8a:LP-DIR-T	hargrave 2016-02-16 15:23:22	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	1.8	156.9	l	g	-13.3	4.6	11	-1
	This study	Michipicoten Island	SS11-8	SS11	SS11-8a	SS11-8a:LP-DIR-T	hargrave 2016-02-16 15:23:22	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	1.8	298.8	l	g	16.2	4.6	11	0
	This study	Michipicoten Island	SS11-8	SS11	SS11-8a	SS11-8a:LP-DIR-T	hargrave 2016-02-16 15:23:22	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	1.8	295.4	l	g	6.0	4.6	11	100
	This study	Michipicoten Island	SS12-1	SS12	SS12-1a	SS12-1a:LP-DIR-T	hargrave 2016-02-16 15:26:39	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	843	623	K		1	HT	u	1.0	353.8	l	g	52.3	3.6	10	-1
	This study	Michipicoten Island	SS12-1	SS12	SS12-1a	SS12-1a:LP-DIR-T	hargrave 2016-02-16 15:26:39	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	843	623	K		1	HT	u	1.0	307.6	l	g	23.4	3.6	10	0
	This study	Michipicoten Island	SS12-1	SS12	SS12-1a	SS12-1a:LP-DIR-T	hargrave 2016-02-16 15:26:39	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	843	623	K		1	HT	u	1.0	301.1	l	g	15.4	3.6	10	100
	This study	Michipicoten Island	SS12-2	SS12	SS12-2a	SS12-2a:LP-DIR-T	hargrave 2016-02-16 15:28:27	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	2.4	77.7	l	g	57.2	5.2	13	-1
	This study	Michipicoten Island	SS12-2	SS12	SS12-2a	SS12-2a:LP-DIR-T	hargrave 2016-02-16 15:28:27	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	2.4	304.2	l	g	34.7	5.2	13	0
	This study	Michipicoten Island	SS12-2	SS12	SS12-2a	SS12-2a:LP-DIR-T	hargrave 2016-02-16 15:28:27	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		1	HT	u	2.4	294.0	l	g	25.1	5.2	13	100
	This study	Michipicoten Island	SS12-3	SS12	SS12-3a	SS12-3a:LP-DIR-T	hargrave 2016-02-16 15:30:20	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	748	K		1	HT	u	1.3	283.2	l	g	31.4	4.9	9	-1
	This study	Michipicoten Island	SS12-3	SS12	SS12-3a	SS12-3a:LP-DIR-T	hargrave 2016-02-16 15:30:20	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	748	K		1	HT	u	1.3	287.2	l	g	23.8	4.9	9	0
	This study	Michipicoten Island	SS12-3	SS12	SS12-3a	SS12-3a:LP-DIR-T	hargrave 2016-02-16 15:30:20	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	748	K		1	HT	u	1.3	282.6	l	g	10.2	4.9	9	100
	This study	Michipicoten Island	SS12-4	SS12	SS12-4a	SS12-4a:LP-DIR-T	hargrave 2016-02-16 15:32:17	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	0.9	13.7	l	g	22.6	2.8	11	-1
	This study	Michipicoten Island	SS12-4	SS12	SS12-4a	SS12-4a:LP-DIR-T	hargrave 2016-02-16 15:32:17	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	0.9	297.7	l	g	20.7	2.8	11	0
	This study	Michipicoten Island	SS12-4	SS12	SS12-4a	SS12-4a:LP-DIR-T	hargrave 2016-02-16 15:32:17	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	0.9	293.1	l	g	10.0	2.8	11	100
	This study	Michipicoten Island	SS12-5	SS12	SS12-5a	SS12-5a:LP-DIR-T	hargrave 2016-02-16 15:34:16	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	1.6	316.6	l	g	57.9	3.3	12	-1
	This study	Michipicoten Island	SS12-5	SS12	SS12-5a	SS12-5a:LP-DIR-T	hargrave 2016-02-16 15:34:16	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	1.6	293.3	l	g	19.0	3.3	12	0
	This study	Michipicoten Island	SS12-5	SS12	SS12-5a	SS12-5a:LP-DIR-T	hargrave 2016-02-16 15:34:16	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	1.6	289.5	l	g	7.1	3.3	12	100
	This study	Michipicoten Island	SS12-6	SS12	SS12-6a	SS12-6a:LP-DIR-T	hargrave 2016-02-16 16:18:47	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	1.4	303.5	l	g	22.3	2.7	12	-1
	This study	Michipicoten Island	SS12-6	SS12	SS12-6a	SS12-6a:LP-DIR-T	hargrave 2016-02-16 16:18:47	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	1.4	289.7	l	g	12.3	2.7	12	0
	This study	Michipicoten Island	SS12-6	SS12	SS12-6a	SS12-6a:LP-DIR-T	hargrave 2016-02-16 16:18:47	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	623	K		1	HT	u	1.4	288.1	l	g	-0.2	2.7	12	100
	This study	Michipicoten Island	SS12-7	SS12	SS12-7a	SS12-7a:LP-DIR-T	hargrave 2016-02-16 15:38:06	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	0.4	319.1	l	g	39.1	2.6	11	-1
	This study	Michipicoten Island	SS12-7	SS12	SS12-7a	SS12-7a:LP-DIR-T	hargrave 2016-02-16 15:38:06	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	0.4	292.8	l	g	22.3	2.6	11	0
	This study	Michipicoten Island	SS12-7	SS12	SS12-7a	SS12-7a:LP-DIR-T	hargrave 2016-02-16 15:38:06	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	673	K		1	HT	u	0.4	288.1	l	g	10.1	2.6	11	100
	This study	Michipicoten Island	SS12-8	SS12	SS12-8a	SS12-8a:LP-DIR-T	hargrave 2016-02-16 15:39:56	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		2	HT	u	4.1	54.5	l	g	55.9	4.5	13	-1
	This study	Michipicoten Island	SS12-8	SS12	SS12-8a	SS12-8a:LP-DIR-T	hargrave 2016-02-16 15:39:56	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	473	273	K		2	LT	u	16.5	145.0	l	g	63.2	5.4	4	-1
	This study	Michipicoten Island	SS12-8	SS12	SS12-8a	SS12-8a:LP-DIR-T	hargrave 2016-02-16 15:39:56	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		2	HT	u	4.1	298.2	l	g	42.6	4.5	13	0
	This study	Michipicoten Island	SS12-8	SS12	SS12-8a	SS12-8a:LP-DIR-T	hargrave 2016-02-16 15:39:56	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	473	273	K		2	LT	u	16.5	2.6	l	g	74.7	5.4	4	0
	This study	Michipicoten Island	SS12-8	SS12	SS12-8a	SS12-8a:LP-DIR-T	hargrave 2016-02-16 15:39:56	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	848	573	K		2	HT	u	4.1	285.9	l	g	30.9	4.5	13	100
	This study	Michipicoten Island	SS12-8	SS12	SS12-8a	SS12-8a:LP-DIR-T	hargrave 2016-02-16 15:39:56	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	473	273	K		2	LT	u	16.5	286.8	l	g	73.3	5.4	4	100
	This study	Michipicoten Island	SS12-9	SS12	SS12-9a	SS12-9a:LP-DIR-T	hargrave 2016-02-16 15:41:41	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	723	573	K		1	HT	u	2.4	127.3	l	g	-24.8	6.1	4	-1
	This study	Michipicoten Island	SS12-9	SS12	SS12-9a	SS12-9a:LP-DIR-T	hargrave 2016-02-16 15:41:41	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	723	573	K		1	HT	u	2.4	302.3	l	g	-21.7	6.1	4	0
	This study	Michipicoten Island	SS12-9	SS12	SS12-9a	SS12-9a:LP-DIR-T	hargrave 2016-02-16 15:41:41	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1: demag_gui.v.3.0	723	573	K		1	HT	u	2.4	311.2	l	g	-28.9	6.1	4	100
	This study	Michipicoten Island	SS13-1	SS13	SS13-1a	SS13-1a:LP-DIR-T	hargrave 2016-04-05 15:49:52	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	853	723	K		2	HT	u	1.5	272.2	l	g	38.2	2.4	11	-1
	This study	Michipicoten Island	SS13-1	SS13	SS13-1a	SS13-1a:LP-DIR-T	hargrave 2016-04-05 15:49:52	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1: demag_gui.v.3.0	473	273	K		2	LT	u	31.7	188.5	l	g	50.0	4.9	4	-1
	This study	Michipicoten Island	SS13-1	SS13	SS13-1a	SS13-1a:LP-DIR-T	hargrave 2016-04-05 15:49:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1: demag_gui.v.3.0	853	723	K		2	HT	u	1.5	308.4	l	g	21.4	2.4	11	0
